,id,sex,has_photo,has_mobile,followers_count,graduation,education_form,relation,education_status,langs,occupation_type,result
3737,3075,2,1,1.0,6.0,2009.0,Full-time,1.0,Alumnus (Specialist),False,university,0
3738,45796,2,1,1.0,24.0,0.0,Distance Learning,2.0,Student (Specialist),False,university,0
3739,23795,2,1,1.0,102.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
3740,29773,2,0,1.0,20.0,0.0,Distance Learning,0.0,Alumnus (Specialist),Русский;English,university,0
3741,30759,2,0,1.0,160.0,2011.0,Full-time,4.0,PhD,Русский,university,0
3742,1248,2,1,1.0,72.0,2008.0,Full-time,1.0,Alumnus (Specialist),Русский,work,0
3743,40509,2,1,1.0,145.0,2017.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,0
3745,14073,2,0,1.0,67.0,1996.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3746,72217,2,1,1.0,170.0,2014.0,Full-time,4.0,Student (Specialist),Русский,university,0
3747,75084,1,1,1.0,107.0,2011.0,Full-time,0.0,Alumnus (Specialist),False,university,1
3748,4424,2,0,1.0,24.0,0.0,Full-time,0.0,Alumnus (Specialist),Русский;English;Deutsch,university,1
3749,21659,2,0,1.0,0.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
3750,76002,1,1,1.0,1224.0,2015.0,Full-time,1.0,Student (Specialist),Русский;English,work,1
3751,85272,2,0,1.0,70.0,2009.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,university,0
3753,84789,2,1,1.0,44.0,2006.0,Distance Learning,4.0,Alumnus (Specialist),Русский,university,0
3755,13968,2,1,1.0,336.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
3756,81277,2,1,1.0,125.0,2013.0,Full-time,0.0,Student (Specialist),Русский,work,0
3757,56947,2,1,1.0,346.0,2016.0,Part-time,4.0,Alumnus (Specialist),Русский;English,university,0
3758,71576,2,0,1.0,98.0,2016.0,Full-time,1.0,Student (Specialist),Русский,university,0
3759,81217,1,1,1.0,104.0,1997.0,Full-time,4.0,Alumnus (Specialist),Русский;Français,work,1
3760,14169,1,1,1.0,194.0,2016.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,university,1
3761,30091,2,1,1.0,78.0,2014.0,Full-time,4.0,Alumnus (Bachelor's),Русский,university,0
3762,89254,2,1,1.0,107.0,2009.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,university,0
3763,93627,1,0,1.0,1068.0,2010.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский;English,university,1
3765,95188,2,1,1.0,143.0,2011.0,Full-time,4.0,PhD,False,university,0
3766,16794,1,0,1.0,962.0,2015.0,Full-time,0.0,Student (Specialist),Русский,university,1
3767,38225,2,0,1.0,109.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
3768,12115,1,0,1.0,33.0,2005.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
3769,31974,1,1,1.0,265.0,2010.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,1
3770,78448,2,1,1.0,324.0,1949.0,Distance Learning,0.0,Student (Specialist),Русский,university,0
3771,14149,1,1,1.0,67.0,2016.0,Full-time,0.0,Alumnus (Master's),False,university,1
3773,16841,1,0,1.0,357.0,2013.0,Full-time,0.0,Alumnus (Specialist),English,university,1
3774,15793,2,0,1.0,69.0,2013.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3775,11628,1,0,1.0,483.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
3776,32173,1,0,1.0,77.0,2007.0,Full-time,4.0,Alumnus (Specialist),False,university,1
3777,47561,2,0,1.0,144.0,0.0,Full-time,1.0,Student (Specialist),Русский,university,0
3778,89359,2,0,1.0,386.0,2011.0,Full-time,6.0,Undergraduate applicant,Русский;עברית;Українська,work,0
3779,93472,1,1,1.0,728.0,1970.0,Full-time,1.0,Alumnus (Specialist),Русский;English,university,1
3780,98848,1,1,1.0,120.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
3781,87864,1,0,1.0,62.0,1981.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
3782,19551,1,1,1.0,227.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
3783,36600,2,0,1.0,170.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3784,42589,2,0,1.0,585.0,2007.0,Full-time,6.0,Alumnus (Specialist),Русский,university,0
3785,4678,1,0,1.0,198.0,2015.0,Full-time,4.0,Alumnus (Specialist),Русский;English,university,0
3786,71227,2,1,1.0,151.0,2008.0,Full-time,1.0,Alumnus (Master's),False,work,0
3787,45832,1,0,1.0,638.0,2001.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
3788,48674,2,1,1.0,530.0,2015.0,Full-time,0.0,Student (Specialist),Русский,university,1
3789,79705,2,0,1.0,221.0,0.0,Full-time,7.0,Student (Specialist),Русский,university,0
3790,25183,2,0,1.0,62.0,2012.0,Full-time,0.0,Student (Specialist),Русский,university,0
3792,43979,1,1,1.0,592.0,0.0,Full-time,4.0,Alumnus (Specialist),Русский;English,university,1
3793,8698,1,1,1.0,614.0,2008.0,Distance Learning,0.0,Alumnus (Specialist),Русский,work,1
3794,19723,1,1,1.0,490.0,2020.0,Part-time,0.0,Alumnus (Specialist),Русский,university,1
3795,40937,2,0,1.0,132.0,2017.0,Part-time,0.0,Student (Bachelor's),Русский,university,0
3796,65154,1,1,1.0,498.0,0.0,Distance Learning,1.0,Student (Specialist),Русский,university,1
3797,20838,2,0,1.0,230.0,2011.0,Full-time,0.0,PhD,Русский;English,work,0
3798,92779,1,1,1.0,401.0,2010.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,work,1
3799,82181,2,1,1.0,68.0,2015.0,Distance Learning,4.0,Alumnus (Specialist),Русский,university,0
3800,47993,1,0,1.0,405.0,2014.0,Full-time,0.0,Student (Specialist),Русский,university,1
3801,60749,1,0,1.0,224.0,2015.0,Full-time,0.0,Student (Specialist),Русский,university,1
3802,14639,1,0,1.0,582.0,0.0,Full-time,0.0,Student (Bachelor's),Русский;English;Українська;Türkçe,university,1
3803,61814,2,1,1.0,51.0,2011.0,Full-time,4.0,Student (Specialist),False,work,0
3804,53959,2,0,1.0,20.0,2003.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3805,99284,1,1,1.0,109.0,2002.0,Full-time,4.0,Alumnus (Master's),Русский;Suomi;Deutsch,university,1
3806,54586,2,1,1.0,289.0,2009.0,Full-time,0.0,PhD,Русский,university,0
3807,16865,2,1,1.0,134.0,2015.0,Full-time,1.0,Student (Bachelor's),False,university,0
3808,31208,1,1,1.0,264.0,2013.0,Full-time,0.0,Alumnus (Specialist),False,university,1
3809,22202,1,0,1.0,686.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
3810,78732,2,0,1.0,196.0,2014.0,Part-time,0.0,Student (Specialist),Русский,work,0
3811,53970,2,1,1.0,12.0,1984.0,Full-time,4.0,Alumnus (Specialist),False,university,1
3812,46250,1,1,1.0,1081.0,2015.0,Full-time,0.0,Alumnus (Specialist),False,university,1
3813,28506,2,1,1.0,227.0,2008.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3814,8410,2,1,1.0,18.0,2011.0,Full-time,0.0,Alumnus (Bachelor's),Українська,university,0
3815,84992,2,0,1.0,71.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,work,0
3816,40550,1,1,1.0,2841.0,2015.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
3818,19609,2,0,1.0,236.0,2012.0,Full-time,1.0,PhD,Русский;English,university,0
3820,58394,1,0,1.0,211.0,2011.0,Distance Learning,0.0,Student (Specialist),False,university,1
3821,84751,1,1,1.0,345.0,2019.0,Full-time,0.0,Alumnus (Bachelor's),Русский,university,1
3822,53179,2,1,1.0,218.0,1991.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
3823,23841,2,1,1.0,66.0,2011.0,Distance Learning,1.0,Student (Specialist),Русский;English,work,0
3824,55096,1,0,1.0,446.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,university,1
3826,4891,2,0,1.0,197.0,2012.0,Distance Learning,1.0,Alumnus (Specialist),Русский,university,0
3827,50092,2,1,1.0,27.0,2014.0,Full-time,0.0,Student (Specialist),False,university,0
3828,32132,1,1,1.0,411.0,2012.0,Full-time,4.0,Student (Specialist),False,university,1
3829,51541,2,0,1.0,30.0,2009.0,Distance Learning,4.0,Student (Master's),Русский,university,0
3831,8926,2,0,1.0,1417.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский;Español;English,university,0
3832,20368,2,1,1.0,174.0,2014.0,Full-time,0.0,Student (Specialist),Русский,work,0
3833,67018,1,0,0.0,116.0,2016.0,Full-time,0.0,Student (Specialist),False,university,1
3835,80217,1,0,1.0,98.0,2008.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
3836,7767,1,1,1.0,91.0,2008.0,Full-time,0.0,Alumnus (Specialist),False,university,1
3837,37650,2,0,1.0,177.0,2011.0,Full-time,1.0,Student (Specialist),Русский;English;Deutsch,university,1
3840,73147,2,0,1.0,267.0,2013.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English,university,1
3841,99091,2,0,1.0,26.0,1999.0,Full-time,0.0,Alumnus (Specialist),Русский,work,1
3842,25888,1,0,1.0,440.0,2013.0,Full-time,0.0,Student (Specialist),Русский,university,1
3844,84921,2,0,1.0,98.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3846,17469,2,1,1.0,50.0,2020.0,Full-time,4.0,Alumnus (Bachelor's),Русский;English,university,0
3847,8459,1,0,1.0,239.0,2014.0,Full-time,0.0,Student (Specialist),Русский,university,1
3848,54729,2,1,1.0,45.0,0.0,Distance Learning,4.0,Student (Specialist),False,university,0
3850,29198,2,1,1.0,157.0,2014.0,Full-time,0.0,Student (Specialist),Русский,work,1
3851,65860,1,1,1.0,389.0,0.0,Full-time,4.0,Student (Bachelor's),Русский;Français;English,university,1
3852,84472,2,1,1.0,31.0,1989.0,Full-time,1.0,Alumnus (Specialist),False,university,1
3853,59071,2,0,1.0,114.0,2011.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
3855,99801,1,0,1.0,563.0,2015.0,Full-time,4.0,Alumnus (Bachelor's),Русский,university,1
3856,43253,2,1,1.0,61.0,2007.0,Full-time,0.0,Alumnus (Master's),Русский,work,0
3857,70942,2,1,1.0,1541.0,2001.0,Full-time,4.0,Alumnus (Master's),Русский;English;Українська;日本語,work,1
3858,46790,2,0,1.0,171.0,0.0,Full-time,1.0,Student (Bachelor's),Русский;Українська,university,0
3859,24747,1,1,1.0,486.0,2012.0,Full-time,0.0,Alumnus (Specialist),Русский;Українська;English;Français,work,1
3860,60088,2,0,1.0,131.0,2014.0,Full-time,4.0,Alumnus (Specialist),False,work,1
3861,57956,2,1,1.0,148.0,2010.0,Full-time,4.0,Student (Specialist),False,university,0
3862,41176,1,1,1.0,194.0,0.0,Distance Learning,1.0,Student (Specialist),Русский;English,university,0
3863,76387,2,1,1.0,37.0,2009.0,Full-time,4.0,Student (Specialist),Русский;English,work,0
3864,46173,2,0,1.0,286.0,2016.0,Distance Learning,0.0,Student (Bachelor's),Русский,work,0
3865,232,1,1,1.0,578.0,2013.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,0
3866,88909,2,0,1.0,39.0,2010.0,Full-time,0.0,Student (Specialist),False,university,0
3867,88010,2,0,1.0,257.0,2013.0,Full-time,0.0,Alumnus (Bachelor's),Русский,work,0
3868,10894,2,1,1.0,57.0,2008.0,Full-time,4.0,Alumnus (Specialist),False,university,0
3869,86887,2,1,1.0,16.0,2008.0,Distance Learning,0.0,Alumnus (Specialist),Русский,university,0
3870,32022,2,0,1.0,1.0,2014.0,Distance Learning,4.0,Student (Specialist),False,university,0
3871,14162,2,0,1.0,29.0,2011.0,Full-time,0.0,Student (Bachelor's),False,university,0
3872,38046,2,1,1.0,14.0,2006.0,Distance Learning,0.0,Alumnus (Master's),False,university,0
3873,28035,2,1,1.0,144.0,2013.0,Distance Learning,4.0,Student (Specialist),Русский,work,0
3874,90779,2,1,1.0,7598.0,2016.0,Full-time,0.0,PhD,False,university,0
3876,6889,1,1,1.0,398.0,0.0,Distance Learning,4.0,Student (Specialist),Русский,work,1
3878,9110,2,0,1.0,5.0,2018.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3879,99990,1,1,1.0,103.0,0.0,Distance Learning,0.0,Undergraduate applicant,False,university,1
3881,15579,2,0,1.0,130.0,2020.0,Full-time,0.0,Student (Bachelor's),Русский,work,0
3882,20823,1,1,1.0,258.0,2018.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Español,university,1
3883,76906,2,0,1.0,234.0,2011.0,Full-time,1.0,Student (Specialist),Русский,work,0
3884,7141,2,1,1.0,460.0,2019.0,Full-time,0.0,Alumnus (Bachelor's),Русский;English;Deutsch,work,0
3885,96759,2,1,1.0,189.0,2016.0,Distance Learning,5.0,Student (Bachelor's),Русский;English,university,0
3886,58497,2,0,1.0,49.0,2010.0,Distance Learning,1.0,Student (Bachelor's),Русский;Українська,university,0
3887,982,1,0,1.0,112.0,1991.0,Full-time,4.0,Candidate of Sciences,Русский,work,1
3888,72304,2,1,1.0,3427.0,2009.0,Full-time,0.0,Alumnus (Specialist),Русский,work,0
3889,46719,2,1,1.0,102.0,2010.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
3890,56228,2,1,1.0,107.0,2002.0,Full-time,4.0,Alumnus (Master's),Русский,work,0
3891,26783,2,0,1.0,100.0,2014.0,Full-time,0.0,Student (Specialist),Русский,university,0
3893,54489,2,0,1.0,39.0,2011.0,Distance Learning,6.0,Alumnus (Bachelor's),Русский,university,1
3894,92065,2,1,1.0,341.0,2015.0,Distance Learning,1.0,Alumnus (Specialist),False,university,1
3895,97750,1,0,1.0,449.0,2006.0,Full-time,0.0,Alumnus (Bachelor's),False,university,1
3896,74929,2,1,1.0,16.0,2001.0,Full-time,4.0,Alumnus (Specialist),False,university,1
3897,15931,2,1,1.0,103.0,2000.0,Full-time,4.0,Student (Specialist),Русский,university,0
3898,95505,1,1,1.0,1201.0,2018.0,Full-time,0.0,Alumnus (Master's),Русский;English;Deutsch,university,1
3899,22437,2,0,1.0,631.0,0.0,Part-time,1.0,Student (Specialist),False,university,0
3900,34306,2,0,1.0,144.0,2016.0,Distance Learning,0.0,Student (Specialist),Русский,work,1
3901,92248,2,1,1.0,261.0,2016.0,Full-time,1.0,Student (Bachelor's),Русский;English;Français;Español,work,0
3902,95270,1,0,1.0,299.0,0.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
3903,99146,2,1,1.0,233.0,2014.0,Full-time,4.0,Student (Specialist),Русский,university,0
3905,42343,2,1,1.0,154.0,2009.0,Distance Learning,1.0,Student (Master's),False,university,1
3906,639,2,1,1.0,123.0,2019.0,Part-time,0.0,Alumnus (Bachelor's),Русский,university,0
3907,52714,1,1,1.0,559.0,0.0,Full-time,1.0,Undergraduate applicant,Русский,university,0
3908,19368,2,1,1.0,13.0,2003.0,Full-time,0.0,Alumnus (Bachelor's),False,university,0
3909,5300,2,0,1.0,86.0,2007.0,Full-time,0.0,Student (Specialist),Русский,work,0
3911,49599,2,0,1.0,6.0,2007.0,Distance Learning,1.0,Alumnus (Specialist),False,university,0
3912,59533,2,0,1.0,249.0,2010.0,Distance Learning,1.0,Student (Specialist),Русский,university,1
3913,71850,1,0,1.0,535.0,2013.0,Full-time,0.0,Student (Specialist),False,university,1
3914,78373,1,0,1.0,17.0,1975.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
3915,25359,2,0,1.0,80.0,2011.0,Full-time,4.0,Student (Specialist),False,university,0
3916,34835,2,1,1.0,675.0,2012.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
3917,32310,2,1,1.0,24.0,2016.0,Distance Learning,0.0,Alumnus (Bachelor's),Русский,university,0
3918,72447,1,1,1.0,753.0,2012.0,Full-time,4.0,Student (Specialist),False,work,1
3919,23100,2,1,1.0,4.0,2016.0,Distance Learning,1.0,Alumnus (Specialist),Русский;Українська,university,1
3920,80278,1,1,1.0,205.0,2010.0,Full-time,4.0,Student (Specialist),False,university,1
3921,17705,2,0,1.0,110.0,2005.0,Full-time,4.0,Alumnus (Specialist),False,work,0
3922,10993,2,0,1.0,264.0,2007.0,Full-time,0.0,Alumnus (Specialist),Русский,university,0
3923,67571,1,1,1.0,781.0,2010.0,Full-time,4.0,Student (Specialist),Русский,university,0
3924,29076,2,1,1.0,44.0,0.0,Full-time,2.0,Undergraduate applicant,Українська,university,0
3925,29885,2,1,1.0,60.0,2007.0,Full-time,1.0,Alumnus (Specialist),False,university,1
3926,61650,2,0,1.0,63.0,2014.0,Distance Learning,8.0,Undergraduate applicant,Русский,university,0
3927,10006,1,1,1.0,601.0,2012.0,Full-time,0.0,Student (Bachelor's),Русский,university,1
3928,89629,2,1,1.0,94.0,2011.0,Full-time,4.0,Student (Specialist),Русский,work,0
3929,40639,2,0,1.0,222.0,2007.0,Full-time,1.0,Alumnus (Specialist),Русский,work,1
3931,36958,1,1,1.0,16667.0,2014.0,Full-time,1.0,Student (Specialist),Русский,university,1
3932,44222,2,0,1.0,83.0,2008.0,Full-time,4.0,Undergraduate applicant,Русский,university,0
3933,42009,2,0,1.0,242.0,0.0,Distance Learning,0.0,Student (Specialist),Русский;English;Deutsch,university,0
3934,61574,1,0,1.0,257.0,2019.0,Distance Learning,1.0,Alumnus (Bachelor's),False,university,1
3935,498,1,0,1.0,3423.0,2004.0,Full-time,0.0,Alumnus (Specialist),Русский,university,1
3936,18851,2,0,1.0,105.0,0.0,Distance Learning,0.0,Undergraduate applicant,False,work,0
3937,29253,2,0,1.0,43.0,2000.0,Full-time,4.0,Alumnus (Specialist),Русский,work,0
3938,53944,1,1,1.0,192.0,2005.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
3939,24555,2,1,1.0,269.0,2011.0,Full-time,3.0,Student (Bachelor's),Русский,work,0
3940,38180,1,0,1.0,3349.0,2015.0,Full-time,1.0,Student (Specialist),Русский;Français;English;Deutsch,university,1
3941,50967,1,1,1.0,196.0,2004.0,Full-time,4.0,Alumnus (Bachelor's),Русский,university,1
3942,4141,2,1,1.0,43.0,2013.0,Full-time,0.0,Alumnus (Specialist),Русский;English,university,0
3944,34957,1,0,1.0,42.0,2004.0,Distance Learning,0.0,Alumnus (Specialist),False,university,1
3945,4592,1,1,1.0,529.0,2013.0,Full-time,4.0,Alumnus (Specialist),False,university,1
3946,85270,1,0,1.0,1113.0,2010.0,Distance Learning,4.0,Alumnus (Specialist),Русский,work,1
3947,61457,1,1,1.0,456.0,2010.0,Full-time,0.0,Student (Specialist),Українська;Русский;Español;English;Italiano;Français;Deutsch;Ελληνικά;Čeština,university,1
3948,55173,1,0,1.0,539.0,2009.0,Full-time,4.0,Alumnus (Specialist),False,university,1
3949,5612,1,0,1.0,15.0,2016.0,Full-time,0.0,Student (Specialist),False,university,0
3950,37757,2,1,1.0,238.0,2011.0,Full-time,4.0,Alumnus (Specialist),Русский,university,0
3951,33951,1,1,1.0,12677.0,2015.0,Full-time,0.0,Alumnus (Bachelor's),False,university,0
3952,63589,2,1,1.0,68.0,2013.0,Distance Learning,0.0,Student (Specialist),Русский,university,0
3953,14121,1,0,1.0,1139.0,0.0,Full-time,0.0,Alumnus (Specialist),False,work,1
3954,63496,2,0,1.0,1889.0,2020.0,Full-time,0.0,Alumnus (Specialist),Русский;Lingua Latina,university,1
3957,82621,2,1,1.0,88.0,2013.0,Distance Learning,0.0,Student (Bachelor's),Русский,university,0
3958,17826,2,1,1.0,1875.0,0.0,Full-time,4.0,Undergraduate applicant,Русский,work,0
3959,68092,2,1,1.0,65.0,2017.0,Part-time,1.0,Alumnus (Bachelor's),Русский,university,0
3960,6496,2,0,1.0,409.0,2011.0,Full-time,1.0,Student (Specialist),Русский,work,0
3961,64022,1,1,1.0,901.0,2009.0,Full-time,4.0,Alumnus (Specialist),Русский,university,1
3963,74833,1,0,1.0,212.0,2016.0,Full-time,1.0,Alumnus (Bachelor's),Русский,university,1
